posteam,season,week,first_down_success_rate,second_down_success_rate,early_down_success_rate
CLE,2022,1,0.4827586206896552,0.5,0.49056603773584906
CLE,2022,2,0.6363636363636364,0.5789473684210527,0.6153846153846154
CLE,2022,3,0.4482758620689655,0.5909090909090909,0.5098039215686274
CLE,2022,4,0.43333333333333335,0.6666666666666666,0.5370370370370371
CLE,2022,5,0.5757575757575758,0.5714285714285714,0.5740740740740741
CLE,2022,6,0.5185185185185185,0.15,0.3617021276595745
CLE,2022,7,0.5769230769230769,0.5555555555555556,0.5681818181818182
CLE,2022,8,0.5172413793103449,0.625,0.5660377358490566
CLE,2022,10,0.52,0.5263157894736842,0.5227272727272727
CLE,2022,11,0.53125,0.5454545454545454,0.5370370370370371
CLE,2022,12,0.4666666666666667,0.375,0.42592592592592593
CLE,2022,13,0.5185185185185185,0.5789473684210527,0.5434782608695652
CLE,2022,14,0.5,0.55,0.5208333333333334
CLE,2022,15,0.7307692307692307,0.42105263157894735,0.6
CLE,2022,16,0.375,0.34782608695652173,0.3617021276595745
CLE,2022,17,0.4090909090909091,0.5,0.4473684210526316
CLE,2022,18,0.64,0.3888888888888889,0.5348837209302325
CLE,2023,1,0.5,0.375,0.4482758620689655
CLE,2023,2,0.45454545454545453,0.5172413793103449,0.4838709677419355
CLE,2023,3,0.4482758620689655,0.625,0.5283018867924528
CLE,2023,4,0.46153846153846156,0.38095238095238093,0.425531914893617
CLE,2023,6,0.42857142857142855,0.5185185185185185,0.4727272727272727
CLE,2023,7,0.4444444444444444,0.36,0.40384615384615385
CLE,2023,8,0.4375,0.6923076923076923,0.5517241379310345
CLE,2023,9,0.37037037037037035,0.375,0.37254901960784315
CLE,2023,10,0.3870967741935484,0.6153846153846154,0.49122807017543857
CLE,2023,11,0.39285714285714285,0.5384615384615384,0.46296296296296297
CLE,2023,12,0.4482758620689655,0.36363636363636365,0.4117647058823529
CLE,2023,13,0.4827586206896552,0.7272727272727273,0.5882352941176471
CLE,2023,14,0.42857142857142855,0.5652173913043478,0.49019607843137253
CLE,2023,15,0.5517241379310345,0.23809523809523808,0.42
CLE,2023,16,0.5333333333333333,0.3181818181818182,0.4423076923076923
CLE,2023,17,0.5714285714285714,0.42105263157894735,0.5106382978723404
CLE,2023,18,0.45454545454545453,0.5,0.475
CLE,2023,19,0.5714285714285714,0.5217391304347826,0.5490196078431373
CLE,2024,1,0.34615384615384615,0.3333333333333333,0.34
CLE,2024,2,0.36,0.5217391304347826,0.4375
CLE,2024,3,0.4074074074074074,0.4444444444444444,0.4222222222222222
CLE,2024,4,0.391304347826087,0.6521739130434783,0.5217391304347826
CLE,2024,5,0.5,0.2631578947368421,0.3953488372093023
CLE,2024,6,0.4090909090909091,0.6111111111111112,0.5
CLE,2024,7,0.41379310344827586,0.4230769230769231,0.41818181818181815
CLE,2024,8,0.4827586206896552,0.5909090909090909,0.5294117647058824
CLE,2024,9,0.46875,0.5416666666666666,0.5
CLE,2024,11,0.5517241379310345,0.4583333333333333,0.5094339622641509
CLE,2024,12,0.6956521739130435,0.4444444444444444,0.5853658536585366
CLE,2024,13,0.3684210526315789,0.52,0.42857142857142855
CLE,2024,14,0.43333333333333335,0.5,0.46153846153846156
CLE,2024,15,0.48148148148148145,0.5789473684210527,0.5217391304347826
CLE,2024,16,0.37037037037037035,0.47619047619047616,0.4166666666666667
CLE,2024,17,0.3333333333333333,0.52,0.41818181818181815
CLE,2024,18,0.391304347826087,0.17647058823529413,0.3
CLE,2025,1,0.4074074074074074,0.4,0.40384615384615385
CLE,2025,2,0.5555555555555556,0.4583333333333333,0.5098039215686274
CLE,2025,3,0.3181818181818182,0.47368421052631576,0.3902439024390244
CLE,2025,4,0.32142857142857145,0.23809523809523808,0.2857142857142857
CLE,2025,5,0.44,0.5217391304347826,0.4791666666666667
CLE,2025,6,0.3103448275862069,0.4,0.35185185185185186
CLE,2025,7,0.22727272727272727,0.3684210526315789,0.2926829268292683
CLE,2025,8,0.45454545454545453,0.3125,0.39473684210526316
DAL,2022,1,0.36363636363636365,0.5714285714285714,0.46511627906976744
DAL,2022,2,0.4444444444444444,0.55,0.48936170212765956
DAL,2022,3,0.6896551724137931,0.5,0.6222222222222222
DAL,2022,4,0.44,0.23529411764705882,0.35714285714285715
DAL,2022,5,0.65,0.5,0.5833333333333334
DAL,2022,6,0.3103448275862069,0.6666666666666666,0.4716981132075472
DAL,2022,7,0.5185185185185185,0.7142857142857143,0.6041666666666666
DAL,2022,8,0.5925925925925926,0.5882352941176471,0.5909090909090909
DAL,2022,10,0.45454545454545453,0.6428571428571429,0.5409836065573771
DAL,2022,11,0.5357142857142857,0.64,0.5849056603773585
DAL,2022,12,0.45161290322580644,0.56,0.5
DAL,2022,13,0.5,0.6086956521739131,0.5490196078431373
DAL,2022,14,0.5517241379310345,0.5,0.5283018867924528
DAL,2022,15,0.625,0.5384615384615384,0.5862068965517241
DAL,2022,16,0.41935483870967744,0.6086956521739131,0.5
DAL,2022,17,0.29411764705882354,0.6666666666666666,0.45901639344262296
DAL,2022,18,0.34782608695652173,0.4090909090909091,0.37777777777777777
DAL,2022,19,0.5806451612903226,0.5238095238095238,0.5576923076923077
DAL,2022,20,0.375,0.47368421052631576,0.4186046511627907
DAL,2023,1,0.5833333333333334,0.3125,0.475
DAL,2023,2,0.5294117647058824,0.4642857142857143,0.5
DAL,2023,3,0.53125,0.5769230769230769,0.5517241379310345
DAL,2023,4,0.5862068965517241,0.5238095238095238,0.56
DAL,2023,5,0.3,0.5882352941176471,0.43243243243243246
DAL,2023,6,0.4444444444444444,0.35294117647058826,0.4090909090909091
DAL,2023,8,0.5862068965517241,0.5263157894736842,0.5625
DAL,2023,9,0.43333333333333335,0.47368421052631576,0.4489795918367347
DAL,2023,10,0.6111111111111112,0.6538461538461539,0.6290322580645161
DAL,2023,11,0.42857142857142855,0.45454545454545453,0.44
DAL,2023,12,0.625,0.5,0.575
DAL,2023,13,0.45714285714285713,0.6923076923076923,0.5573770491803278
DAL,2023,14,0.4482758620689655,0.5357142857142857,0.49122807017543857
DAL,2023,15,0.5714285714285714,0.6666666666666666,0.6190476190476191
DAL,2023,16,0.6,0.5714285714285714,0.5869565217391305
DAL,2023,17,0.5769230769230769,0.3333333333333333,0.46808510638297873
DAL,2023,18,0.8,0.7391304347826086,0.7758620689655172
DAL,2023,19,0.6744186046511628,0.5714285714285714,0.6338028169014085
DAL,2024,1,0.38461538461538464,0.5263157894736842,0.4444444444444444
DAL,2024,2,0.42857142857142855,0.5714285714285714,0.4897959183673469
DAL,2024,3,0.3939393939393939,0.6086956521739131,0.48214285714285715
DAL,2024,4,0.7,0.6842105263157895,0.6923076923076923
DAL,2024,5,0.5,0.5925925925925926,0.5423728813559322
DAL,2024,6,0.4230769230769231,0.36363636363636365,0.3958333333333333
DAL,2024,8,0.48,0.47368421052631576,0.4772727272727273
DAL,2024,9,0.5806451612903226,0.625,0.6
DAL,2024,10,0.4782608695652174,0.35294117647058826,0.425
DAL,2024,11,0.4411764705882353,0.4230769230769231,0.43333333333333335
DAL,2024,12,0.6551724137931034,0.6190476190476191,0.64
DAL,2024,13,0.4642857142857143,0.45454545454545453,0.46
DAL,2024,14,0.4,0.55,0.4666666666666667
DAL,2024,15,0.6774193548387096,0.72,0.6964285714285714
DAL,2024,16,0.43478260869565216,0.375,0.41025641025641024
DAL,2024,17,0.52,0.47619047619047616,0.5
DAL,2024,18,0.45454545454545453,0.5217391304347826,0.48214285714285715
DAL,2025,1,0.46153846153846156,0.5882352941176471,0.5116279069767442
DAL,2025,2,0.46153846153846156,0.5517241379310345,0.5
DAL,2025,3,0.6774193548387096,0.7727272727272727,0.7169811320754716
DAL,2025,4,0.6774193548387096,0.625,0.6545454545454545
DAL,2025,5,0.48148148148148145,0.5294117647058824,0.5
DAL,2025,6,0.45,0.5,0.47368421052631576
DAL,2025,7,0.5,0.5555555555555556,0.5208333333333334
DAL,2025,8,0.5483870967741935,0.6,0.5714285714285714
DEN,2022,1,0.4444444444444444,0.5238095238095238,0.4791666666666667
DEN,2022,2,0.5,0.6190476190476191,0.5490196078431373
DEN,2022,3,0.5,0.34782608695652173,0.42857142857142855
DEN,2022,4,0.45,0.3333333333333333,0.4
DEN,2022,5,0.5,0.45454545454545453,0.4807692307692308
DEN,2022,6,0.45454545454545453,0.5263157894736842,0.4878048780487805
DEN,2022,7,0.46875,0.4583333333333333,0.4642857142857143
DEN,2022,8,0.52,0.6190476190476191,0.5652173913043478
DEN,2022,10,0.3103448275862069,0.34782608695652173,0.3269230769230769
DEN,2022,11,0.5357142857142857,0.6666666666666666,0.5918367346938775
DEN,2022,12,0.4583333333333333,0.3333333333333333,0.40476190476190477
DEN,2022,13,0.5217391304347826,0.5294117647058824,0.525
DEN,2022,14,0.38461538461538464,0.5,0.44
DEN,2022,15,0.59375,0.6363636363636364,0.6111111111111112
DEN,2022,16,0.46153846153846156,0.5909090909090909,0.5208333333333334
DEN,2022,17,0.5483870967741935,0.5238095238095238,0.5384615384615384
DEN,2022,18,0.5333333333333333,0.42105263157894735,0.4897959183673469
DEN,2023,1,0.48,0.5714285714285714,0.5217391304347826
DEN,2023,2,0.52,0.6363636363636364,0.574468085106383
DEN,2023,3,0.5,0.5,0.5
DEN,2023,4,0.45454545454545453,0.5,0.4722222222222222
DEN,2023,5,0.44,0.38095238095238093,0.41304347826086957
DEN,2023,6,0.4782608695652174,0.6,0.5263157894736842
DEN,2023,7,0.6,0.5294117647058824,0.5714285714285714
DEN,2023,8,0.4074074074074074,0.5652173913043478,0.48
DEN,2023,10,0.5185185185185185,0.22727272727272727,0.3877551020408163
DEN,2023,11,0.6818181818181818,0.4375,0.5789473684210527
DEN,2023,12,0.30434782608695654,0.5714285714285714,0.4318181818181818
DEN,2023,13,0.6538461538461539,0.4444444444444444,0.5681818181818182
DEN,2023,14,0.4074074074074074,0.5,0.44680851063829785
DEN,2023,15,0.5555555555555556,0.47368421052631576,0.5217391304347826
DEN,2023,16,0.5333333333333333,0.5789473684210527,0.5510204081632653
DEN,2023,17,0.32,0.6190476190476191,0.45652173913043476
DEN,2023,18,0.4166666666666667,0.5263157894736842,0.46511627906976744
DEN,2024,1,0.37037037037037035,0.34782608695652173,0.36
DEN,2024,2,0.5,0.4444444444444444,0.47619047619047616
DEN,2024,3,0.6538461538461539,0.6190476190476191,0.6382978723404256
DEN,2024,4,0.36363636363636365,0.3333333333333333,0.35
DEN,2024,5,0.5416666666666666,0.5,0.5238095238095238
DEN,2024,6,0.625,0.4375,0.55
DEN,2024,7,0.6896551724137931,0.5789473684210527,0.6458333333333334
DEN,2024,8,0.5666666666666667,0.5909090909090909,0.5769230769230769
DEN,2024,9,0.46153846153846156,0.5,0.4791666666666667
DEN,2024,10,0.4782608695652174,0.42105263157894735,0.4523809523809524
DEN,2024,11,0.5,0.7272727272727273,0.6041666666666666
DEN,2024,12,0.42857142857142855,0.4090909090909091,0.42
DEN,2024,13,0.46153846153846156,0.45,0.45652173913043476
DEN,2024,15,0.4782608695652174,0.42105263157894735,0.4523809523809524
DEN,2024,16,0.5714285714285714,0.5,0.5416666666666666
DEN,2024,17,0.4230769230769231,0.6190476190476191,0.5106382978723404
DEN,2024,18,0.625,0.7083333333333334,0.6607142857142857
DEN,2024,19,0.6842105263157895,0.2727272727272727,0.5333333333333333
DEN,2025,1,0.5357142857142857,0.375,0.46153846153846156
DEN,2025,2,0.5,0.5789473684210527,0.5333333333333333
DEN,2025,3,0.47058823529411764,0.2,0.34375
DEN,2025,4,0.4166666666666667,0.7407407407407407,0.5555555555555556
DEN,2025,5,0.6875,0.45454545454545453,0.5925925925925926
DEN,2025,6,0.47619047619047616,0.2777777777777778,0.38461538461538464
DEN,2025,7,0.45454545454545453,0.5555555555555556,0.5
DEN,2025,8,0.6071428571428571,0.631578947368421,0.6170212765957447
DEN,2025,9,0.46153846153846156,0.35,0.41304347826086957
DET,2022,1,0.4444444444444444,0.5217391304347826,0.48
DET,2022,2,0.6153846153846154,0.4444444444444444,0.5454545454545454
DET,2022,3,0.5806451612903226,0.5454545454545454,0.5660377358490566
DET,2022,4,0.43333333333333335,0.6956521739130435,0.5471698113207547
DET,2022,5,0.46153846153846156,0.631578947368421,0.5333333333333333
DET,2022,7,0.7037037037037037,0.5,0.6170212765957447
DET,2022,8,0.6,0.6190476190476191,0.6086956521739131
DET,2022,9,0.5416666666666666,0.5263157894736842,0.5348837209302325
DET,2022,10,0.5357142857142857,0.5555555555555556,0.5434782608695652
DET,2022,11,0.5714285714285714,0.55,0.5625
DET,2022,12,0.48148148148148145,0.4090909090909091,0.4489795918367347
DET,2022,13,0.6,0.68,0.6333333333333333
DET,2022,14,0.4482758620689655,0.43478260869565216,0.4423076923076923
DET,2022,15,0.5769230769230769,0.5,0.5416666666666666
DET,2022,16,0.37037037037037035,0.42105263157894735,0.391304347826087
DET,2022,17,0.625,0.6818181818181818,0.6481481481481481
DET,2022,18,0.5555555555555556,0.6111111111111112,0.5777777777777777
DET,2023,1,0.6153846153846154,0.6521739130434783,0.6326530612244898
DET,2023,2,0.5666666666666667,0.6,0.58
DET,2023,3,0.48148148148148145,0.5238095238095238,0.5
DET,2023,4,0.59375,0.38095238095238093,0.5094339622641509
DET,2023,5,0.5925925925925926,0.7368421052631579,0.6521739130434783
DET,2023,6,0.4642857142857143,0.4583333333333333,0.46153846153846156
DET,2023,7,0.4444444444444444,0.5652173913043478,0.5
DET,2023,8,0.6052631578947368,0.5,0.5625
DET,2023,10,0.5185185185185185,0.5882352941176471,0.5454545454545454
DET,2023,11,0.6666666666666666,0.6,0.6382978723404256
DET,2023,12,0.5454545454545454,0.5416666666666666,0.543859649122807
DET,2023,13,0.43478260869565216,0.3888888888888889,0.4146341463414634
DET,2023,14,0.6363636363636364,0.42857142857142855,0.5348837209302325
DET,2023,15,0.53125,0.6190476190476191,0.5660377358490566
DET,2023,16,0.5882352941176471,0.5555555555555556,0.5737704918032787
DET,2023,17,0.6428571428571429,0.6,0.625
DET,2023,18,0.6,0.75,0.6666666666666666
DET,2023,19,0.5769230769230769,0.6470588235294118,0.6046511627906976
DET,2023,20,0.6333333333333333,0.6521739130434783,0.6415094339622641
DET,2023,21,0.5588235294117647,0.5217391304347826,0.543859649122807
DET,2024,1,0.6785714285714286,0.631578947368421,0.6595744680851063
DET,2024,2,0.5757575757575758,0.5185185185185185,0.55
DET,2024,3,0.6333333333333333,0.6521739130434783,0.6415094339622641
DET,2024,4,0.5833333333333334,0.7777777777777778,0.6666666666666666
DET,2024,6,0.5625,0.6,0.5769230769230769
DET,2024,7,0.56,0.7368421052631579,0.6363636363636364
DET,2024,8,0.6521739130434783,0.4666666666666667,0.5789473684210527
DET,2024,9,0.5909090909090909,0.5882352941176471,0.5897435897435898
DET,2024,10,0.5333333333333333,0.35,0.46
DET,2024,11,0.7368421052631579,0.782608695652174,0.7540983606557377
DET,2024,12,0.46875,0.5217391304347826,0.4909090909090909
DET,2024,13,0.45161290322580644,0.6086956521739131,0.5185185185185185
DET,2024,14,0.5454545454545454,0.5217391304347826,0.5357142857142857
DET,2024,15,0.48484848484848486,0.5384615384615384,0.5084745762711864
DET,2024,16,0.78125,0.5789473684210527,0.7058823529411765
DET,2024,17,0.5384615384615384,0.7391304347826086,0.6326530612244898
DET,2024,18,0.5333333333333333,0.65,0.58
DET,2024,20,0.5882352941176471,0.7,0.6296296296296297
DET,2025,1,0.43478260869565216,0.4090909090909091,0.4222222222222222
DET,2025,2,0.7333333333333333,0.47058823529411764,0.6382978723404256
DET,2025,3,0.5925925925925926,0.6190476190476191,0.6041666666666666
DET,2025,4,0.5416666666666666,0.4,0.48717948717948717
DET,2025,5,0.5333333333333333,0.7727272727272727,0.6346153846153846
DET,2025,6,0.7916666666666666,0.5,0.675
DET,2025,7,0.35714285714285715,0.5454545454545454,0.44
DET,2025,9,0.43478260869565216,0.3157894736842105,0.38095238095238093
GB,2022,1,0.5357142857142857,0.7,0.6041666666666666
GB,2022,2,0.45161290322580644,0.72,0.5714285714285714
GB,2022,3,0.4,0.55,0.4666666666666667
GB,2022,4,0.5294117647058824,0.5454545454545454,0.5357142857142857
GB,2022,5,0.5172413793103449,0.6666666666666666,0.58
GB,2022,6,0.5185185185185185,0.5,0.5102040816326531
GB,2022,7,0.6086956521739131,0.5625,0.5897435897435898
GB,2022,8,0.48148148148148145,0.7272727272727273,0.5918367346938775
GB,2022,9,0.38461538461538464,0.43478260869565216,0.40816326530612246
GB,2022,10,0.52,0.8571428571428571,0.6739130434782609
GB,2022,11,0.2608695652173913,0.5,0.37209302325581395
GB,2022,12,0.44,0.8666666666666667,0.6
GB,2022,13,0.52,0.6190476190476191,0.5652173913043478
GB,2022,15,0.46875,0.782608695652174,0.6
GB,2022,16,0.48,0.42105263157894735,0.45454545454545453
GB,2022,17,0.6538461538461539,0.55,0.6086956521739131
GB,2022,18,0.6086956521739131,0.6,0.6046511627906976
GB,2023,1,0.34782608695652173,0.2631578947368421,0.30952380952380953
GB,2023,2,0.6190476190476191,0.6,0.6111111111111112
GB,2023,3,0.6296296296296297,0.2,0.44680851063829785
GB,2023,4,0.391304347826087,0.5555555555555556,0.4634146341463415
GB,2023,5,0.64,0.3684210526315789,0.5227272727272727
GB,2023,7,0.52,0.6,0.5555555555555556
GB,2023,8,0.52,0.42105263157894735,0.4772727272727273
GB,2023,9,0.6551724137931034,0.6190476190476191,0.64
GB,2023,10,0.375,0.4090909090909091,0.391304347826087
GB,2023,11,0.4,0.6,0.4909090909090909
GB,2023,12,0.6086956521739131,0.6666666666666666,0.6341463414634146
GB,2023,13,0.5,0.75,0.6153846153846154
GB,2023,14,0.6785714285714286,0.4782608695652174,0.5882352941176471
GB,2023,15,0.5217391304347826,0.55,0.5348837209302325
GB,2023,16,0.5517241379310345,0.45,0.5102040816326531
GB,2023,17,0.5757575757575758,0.6956521739130435,0.625
GB,2023,18,0.7142857142857143,0.7,0.7083333333333334
GB,2023,19,0.56,0.7058823529411765,0.6190476190476191
GB,2023,20,0.48148148148148145,0.5,0.48936170212765956
GB,2024,1,0.5925925925925926,0.42105263157894735,0.5217391304347826
GB,2024,2,0.35714285714285715,0.5,0.42
GB,2024,3,0.56,0.45,0.5111111111111111
GB,2024,4,0.4857142857142857,0.6,0.5333333333333333
GB,2024,5,0.5384615384615384,0.5454545454545454,0.5416666666666666
GB,2024,6,0.5333333333333333,0.72,0.6181818181818182
GB,2024,7,0.34615384615384615,0.75,0.5217391304347826
GB,2024,8,0.6666666666666666,0.45454545454545453,0.5769230769230769
GB,2024,9,0.5769230769230769,0.6666666666666666,0.6170212765957447
GB,2024,11,0.6818181818181818,0.7142857142857143,0.6944444444444444
GB,2024,12,0.42857142857142855,0.7083333333333334,0.5576923076923077
GB,2024,13,0.52,0.5882352941176471,0.5476190476190477
GB,2024,14,0.47619047619047616,0.6111111111111112,0.5384615384615384
GB,2024,15,0.6666666666666666,0.8095238095238095,0.7291666666666666
GB,2024,16,0.6071428571428571,0.5217391304347826,0.5686274509803921
GB,2024,17,0.5652173913043478,0.5263157894736842,0.5476190476190477
GB,2024,18,0.6,0.65,0.62
GB,2024,19,0.56,0.42105263157894735,0.5
GB,2025,1,0.6,0.5333333333333333,0.5714285714285714
GB,2025,2,0.5517241379310345,0.5263157894736842,0.5416666666666666
GB,2025,3,0.47619047619047616,0.5,0.4878048780487805
GB,2025,4,0.5555555555555556,0.5185185185185185,0.5396825396825397
GB,2025,6,0.5714285714285714,0.6842105263157895,0.6170212765957447
GB,2025,7,0.625,0.6,0.6153846153846154
GB,2025,8,0.6896551724137931,0.65,0.673469387755102
GB,2025,9,0.5769230769230769,0.5714285714285714,0.574468085106383
HOU,2022,1,0.5517241379310345,0.5652173913043478,0.5576923076923077
HOU,2022,2,0.5,0.4444444444444444,0.47619047619047616
HOU,2022,3,0.6153846153846154,0.4444444444444444,0.5454545454545454
HOU,2022,4,0.5217391304347826,0.375,0.46153846153846156
HOU,2022,5,0.4782608695652174,0.5263157894736842,0.5
HOU,2022,7,0.6785714285714286,0.45,0.5833333333333334
HOU,2022,8,0.3157894736842105,0.26666666666666666,0.29411764705882354
HOU,2022,9,0.5555555555555556,0.5714285714285714,0.5625
HOU,2022,10,0.4838709677419355,0.5263157894736842,0.5
HOU,2022,11,0.3157894736842105,0.29411764705882354,0.3055555555555556
HOU,2022,12,0.44,0.3157894736842105,0.38636363636363635
HOU,2022,13,0.5357142857142857,0.42105263157894735,0.48936170212765956
HOU,2022,14,0.4,0.5714285714285714,0.4782608695652174
HOU,2022,15,0.3333333333333333,0.45454545454545453,0.391304347826087
HOU,2022,16,0.4166666666666667,0.5217391304347826,0.46808510638297873
HOU,2022,17,0.56,0.23809523809523808,0.41304347826086957
HOU,2022,18,0.2692307692307692,0.45454545454545453,0.3541666666666667
HOU,2023,1,0.5357142857142857,0.3181818181818182,0.44
HOU,2023,2,0.4666666666666667,0.32,0.4
HOU,2023,3,0.5,0.5263157894736842,0.5121951219512195
HOU,2023,4,0.4,0.75,0.5555555555555556
HOU,2023,5,0.5,0.47368421052631576,0.4888888888888889
HOU,2023,6,0.5357142857142857,0.45,0.5
HOU,2023,8,0.5217391304347826,0.45,0.4883720930232558
HOU,2023,9,0.5806451612903226,0.3333333333333333,0.4897959183673469
HOU,2023,10,0.6285714285714286,0.6,0.6166666666666667
HOU,2023,11,0.3793103448275862,0.5652173913043478,0.46153846153846156
HOU,2023,12,0.52,0.631578947368421,0.5681818181818182
HOU,2023,13,0.4166666666666667,0.47619047619047616,0.4444444444444444
HOU,2023,14,0.38095238095238093,0.5,0.43243243243243246
HOU,2023,15,0.6129032258064516,0.36,0.5
HOU,2023,16,0.4827586206896552,0.3333333333333333,0.42
HOU,2023,17,0.6296296296296297,0.6521739130434783,0.64
HOU,2023,18,0.5217391304347826,0.631578947368421,0.5714285714285714
HOU,2023,19,0.45,0.5,0.47058823529411764
HOU,2023,20,0.3684210526315789,0.2857142857142857,0.3333333333333333
HOU,2024,1,0.59375,0.5769230769230769,0.5862068965517241
HOU,2024,2,0.2692307692307692,0.3684210526315789,0.3111111111111111
HOU,2024,3,0.4230769230769231,0.16666666666666666,0.3181818181818182
HOU,2024,4,0.5757575757575758,0.5,0.5454545454545454
HOU,2024,5,0.4827586206896552,0.2857142857142857,0.4
HOU,2024,6,0.39285714285714285,0.5454545454545454,0.46
HOU,2024,7,0.375,0.5,0.4318181818181818
HOU,2024,8,0.5161290322580645,0.5833333333333334,0.5454545454545454
HOU,2024,9,0.27586206896551724,0.4230769230769231,0.34545454545454546
HOU,2024,10,0.3333333333333333,0.34782608695652173,0.34
HOU,2024,11,0.48148148148148145,0.631578947368421,0.5434782608695652
HOU,2024,12,0.4782608695652174,0.3333333333333333,0.4146341463414634
HOU,2024,13,0.5555555555555556,0.47058823529411764,0.5227272727272727
HOU,2024,15,0.5263157894736842,0.5333333333333333,0.5294117647058824
HOU,2024,16,0.4444444444444444,0.3888888888888889,0.4222222222222222
HOU,2024,17,0.4,0.5294117647058824,0.4594594594594595
HOU,2024,18,0.6,0.5,0.5581395348837209
HOU,2024,19,0.5666666666666667,0.4090909090909091,0.5
HOU,2024,20,0.48,0.5238095238095238,0.5
HOU,2025,1,0.4,0.5909090909090909,0.48936170212765956
HOU,2025,2,0.47368421052631576,0.5625,0.5142857142857142
HOU,2025,3,0.45454545454545453,0.47368421052631576,0.4634146341463415
HOU,2025,4,0.4230769230769231,0.6190476190476191,0.5106382978723404
HOU,2025,5,0.5517241379310345,0.6363636363636364,0.5882352941176471
HOU,2025,7,0.4642857142857143,0.4090909090909091,0.44
HOU,2025,8,0.4666666666666667,0.5925925925925926,0.5263157894736842
HOU,2025,9,0.39285714285714285,0.46153846153846156,0.42592592592592593
IND,2022,1,0.5116279069767442,0.6451612903225806,0.5675675675675675
IND,2022,2,0.25,0.5,0.3611111111111111
IND,2022,3,0.5185185185185185,0.5217391304347826,0.52
IND,2022,4,0.17857142857142858,0.6363636363636364,0.38
IND,2022,5,0.46875,0.4166666666666667,0.44642857142857145
IND,2022,6,0.42424242424242425,0.5384615384615384,0.4745762711864407
IND,2022,7,0.5384615384615384,0.6666666666666666,0.6
IND,2022,8,0.4166666666666667,0.5882352941176471,0.4878048780487805
IND,2022,9,0.43478260869565216,0.42857142857142855,0.4318181818181818
IND,2022,10,0.72,0.7142857142857143,0.717391304347826
IND,2022,11,0.20833333333333334,0.5454545454545454,0.3695652173913043
IND,2022,12,0.5185185185185185,0.55,0.5319148936170213
IND,2022,13,0.35714285714285715,0.625,0.4807692307692308
IND,2022,15,0.5,0.4166666666666667,0.46551724137931033
IND,2022,16,0.55,0.4375,0.5
IND,2022,17,0.375,0.4444444444444444,0.40476190476190477
IND,2022,18,0.5757575757575758,0.6190476190476191,0.5925925925925926
IND,2023,1,0.3448275862068966,0.6086956521739131,0.46153846153846156
IND,2023,2,0.6,0.5263157894736842,0.5681818181818182
IND,2023,3,0.4117647058823529,0.5185185185185185,0.45901639344262296
IND,2023,4,0.52,0.55,0.5333333333333333
IND,2023,5,0.5,0.6,0.5434782608695652
IND,2023,6,0.41379310344827586,0.391304347826087,0.40384615384615385
IND,2023,7,0.4838709677419355,0.38095238095238093,0.4423076923076923
IND,2023,8,0.3076923076923077,0.4583333333333333,0.38
IND,2023,9,0.43478260869565216,0.47368421052631576,0.4523809523809524
IND,2023,10,0.55,0.5555555555555556,0.5526315789473685
IND,2023,12,0.4838709677419355,0.6521739130434783,0.5555555555555556
IND,2023,13,0.4827586206896552,0.5652173913043478,0.5192307692307693
IND,2023,14,0.4642857142857143,0.5555555555555556,0.5
IND,2023,15,0.4,0.6818181818181818,0.5319148936170213
IND,2023,16,0.35714285714285715,0.45454545454545453,0.4
IND,2023,17,0.5909090909090909,0.5,0.5526315789473685
IND,2023,18,0.5517241379310345,0.6190476190476191,0.58
IND,2024,1,0.5,0.5384615384615384,0.5161290322580645
IND,2024,2,0.5,0.4666666666666667,0.4878048780487805
IND,2024,3,0.4782608695652174,0.625,0.5384615384615384
IND,2024,4,0.41379310344827586,0.42105263157894735,0.4166666666666667
IND,2024,5,0.5625,0.42857142857142855,0.5094339622641509
IND,2024,6,0.4482758620689655,0.2857142857142857,0.38
IND,2024,7,0.48148148148148145,0.45,0.46808510638297873
IND,2024,8,0.38461538461538464,0.35,0.3695652173913043
IND,2024,9,0.38095238095238093,0.6428571428571429,0.4857142857142857
IND,2024,10,0.35714285714285715,0.47368421052631576,0.40425531914893614
IND,2024,11,0.4444444444444444,0.5652173913043478,0.5
IND,2024,12,0.47368421052631576,0.375,0.42857142857142855
IND,2024,13,0.68,0.5555555555555556,0.627906976744186
IND,2024,15,0.3548387096774194,0.2727272727272727,0.32075471698113206
IND,2024,16,0.5769230769230769,0.6,0.5869565217391305
IND,2024,17,0.5757575757575758,0.56,0.5689655172413793
IND,2024,18,0.6764705882352942,0.5925925925925926,0.639344262295082
IND,2025,1,0.5806451612903226,0.6666666666666666,0.6153846153846154
IND,2025,2,0.6451612903225806,0.5714285714285714,0.6153846153846154
IND,2025,3,0.6538461538461539,0.6666666666666666,0.6585365853658537
IND,2025,4,0.5,0.5,0.5
IND,2025,5,0.5,0.6190476190476191,0.5531914893617021
IND,2025,6,0.6206896551724138,0.7368421052631579,0.6666666666666666
IND,2025,7,0.6538461538461539,0.5333333333333333,0.6097560975609756
IND,2025,8,0.4444444444444444,0.6,0.5
IND,2025,9,0.46875,0.5,0.48148148148148145
JAX,2022,1,0.5,0.5789473684210527,0.5306122448979592
JAX,2022,2,0.4074074074074074,0.47619047619047616,0.4375
JAX,2022,3,0.5333333333333333,0.52,0.5272727272727272
JAX,2022,4,0.36363636363636365,0.5625,0.4473684210526316
JAX,2022,5,0.4666666666666667,0.44,0.45454545454545453
